artist_id,debut_year,latest_year,total_works,notable_works,first_notoriety,last_notoriety,genre_diversity,notoriety_lag,career_span,is_performer,is_recent_debut,recent_notable_works,outbound_influence,years_since_notoriety,notoriety_recency_score,collab_with_popular_count,recent_collab_count,collab_growth_rate,recent_inbound_influence,genre_alignment_score,prestige_label_count,prestige_group_count,prestige_score,influenced_by_popular_score,role_diversity,of_alignment,id,name,stage_name,display_name
331,2025,2025,1,1,,,1,,0,True,True,0,2,,0.0,2,0,0.0,0,0,2,0,2,0,1,0,331.0,Louis Armstrong,,Louis Armstrong
332,1986,2025,4,4,,,2,,39,True,False,0,4,,0.0,1,0,0.13383600377002827,0,0,4,0,4,0,2,0,332.0,David Hayes,,David Hayes
333,2025,2025,1,1,,,1,,0,True,True,0,2,,0.0,2,0,0.0,0,0,2,0,2,0,2,0,333.0,Lauren Foster,,Lauren Foster
334,1992,2025,4,4,2012,2012,3,20,33,True,False,0,4,28,0.0,3,0,0.28028503562945367,0,0,5,0,5,0,1,0,334.0,Christopher Lee,,Christopher Lee
341,2016,2027,2,2,2027,2027,1,11,11,True,False,0,4,13,0.0,0,0,0.0,0,0,3,0,3,1,2,0,341.0,Dierk Bohlander,,Dierk Bohlander
345,2013,2013,1,1,,,1,,0,True,False,0,1,,0.0,2,0,0.0,0,0,2,0,2,1,1,0,345.0,Laila Rosenow-Mans,,Laila Rosenow-Mans
346,2013,2013,1,1,,,1,,0,True,False,0,1,,0.0,2,0,0.0,0,0,2,0,2,1,2,0,346.0,Ulrich Klotz,,Ulrich Klotz
347,2013,2025,3,3,,,3,,12,True,False,0,2,,0.0,3,0,0.7201834862385321,0,0,2,0,2,1,1,0,347.0,Frau Marianna Wernecke,,Frau Marianna Wernecke
350,2028,2028,1,1,,,1,,0,True,True,0,2,,0.0,1,0,0.0,0,0,1,0,1,0,1,0,350.0,Michael Williamson,,Michael Williamson
351,2028,2028,1,1,,,1,,0,True,True,0,2,,0.0,1,0,0.0,0,0,1,0,1,0,1,0,351.0,Tao Tan,,Tao Tan
352,2028,2028,1,1,,,1,,0,True,True,0,2,,0.0,1,0,0.0,0,0,1,0,1,0,1,0,352.0,Guiying Fang,,Guiying Fang
353,2028,2028,1,1,,,1,,0,True,True,0,2,,0.0,1,0,0.0,0,0,1,0,1,0,2,0,353.0,Li Zheng,,Li Zheng
355,2013,2029,8,7,,,7,,16,True,False,0,17,,0.0,7,0,1.7547169811320755,0,0,5,1,6,3,2,1,355.0,Juan Yin,,Juan Yin
356,2028,2028,1,1,,,1,,0,True,True,0,2,,0.0,1,0,0.0,0,0,1,0,1,0,1,0,356.0,Ping Bai,,Ping Bai
359,2027,2027,1,1,2027,2027,1,0,0,True,True,0,4,13,0.0,0,0,0.0,0,0,2,0,2,1,1,0,359.0,Wei Mao,,Wei Mao
360,2023,2027,2,2,2027,2027,2,4,4,True,False,0,5,13,0.0,0,0,0.75,0,0,2,0,2,1,2,0,360.0,Wei Xiao,,Wei Xiao
361,2023,2027,2,2,2027,2027,2,4,4,True,False,0,5,13,0.0,0,0,0.75,0,0,2,0,2,1,1,0,361.0,Gang Chen,,Gang Chen
362,2023,2027,2,2,2027,2027,2,4,4,True,False,0,5,13,0.0,0,0,0.75,0,0,2,0,2,1,1,0,362.0,Yong Yao,,Yong Yao
366,2021,2021,1,1,,,1,,0,True,False,0,1,,0.0,0,0,0.0,0,0,1,0,1,1,2,0,366.0,Juan Meng,,Juan Meng
367,2021,2021,1,1,,,1,,0,True,False,0,1,,0.0,0,0,0.0,0,0,1,0,1,1,1,0,367.0,Tao Yan,,Tao Yan
368,2027,2027,1,1,,,1,,0,True,True,0,5,,0.0,0,0,0.0,0,0,1,0,1,1,1,0,368.0,Juan Zhu,,Juan Zhu
369,2021,2027,2,2,,,2,,6,True,False,0,6,,0.0,0,0,0.16666666666666666,0,0,1,0,1,2,1,0,369.0,Ping Liang,,Ping Liang
372,2017,2029,3,3,,,2,,12,True,False,0,6,,0.0,1,0,0.3333333333333333,0,0,1,0,1,0,1,4,372.0,Tao Cui, FL∆ME, FL∆ME
373,2017,2017,1,1,,,1,,0,True,False,0,0,,0.0,1,0,0.0,0,0,1,0,1,0,1,0,373.0,Na Hu,,Na Hu
374,2017,2017,1,1,,,1,,0,True,False,0,0,,0.0,1,0,0.0,0,0,1,0,1,0,1,0,374.0,Tao Qin,,Tao Qin
377,2030,2030,1,1,,,1,,0,True,True,1,1,,0.0,0,0,0.0,0,0,1,0,1,0,2,0,377.0,Hildegund Wilmsen,,Hildegund Wilmsen
378,2013,2030,2,2,,,2,,17,True,False,1,2,,0.0,0,0,0.17647058823529413,0,0,1,0,1,0,1,0,378.0,Rosalie Hettner-Warmer,,Rosalie Hettner-Warmer
379,2030,2030,1,1,,,1,,0,True,True,1,1,,0.0,0,0,0.0,0,0,1,0,1,0,2,0,379.0,Jutta Matthäi,,Jutta Matthäi
380,2013,2030,2,2,,,2,,17,True,False,1,2,,0.0,0,0,0.17647058823529413,0,0,1,0,1,0,1,0,380.0,Hanne-Lore Scholl-Heser,,Hanne-Lore Scholl-Heser
383,2027,2027,1,1,,,1,,0,True,True,0,0,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,383.0,Mackenzie Compton,Arcana,Arcana
384,2027,2027,1,1,,,1,,0,True,True,0,0,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,384.0,Hannah Wilkinson,Leo Sinclair,Leo Sinclair
385,2027,2027,1,1,,,1,,0,True,True,0,0,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,385.0,Cynthia Nash,,Cynthia Nash
386,2027,2027,1,1,,,1,,0,True,True,0,0,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,386.0,Sharon Holland,,Sharon Holland
388,2022,2027,2,2,,,1,,5,True,False,0,4,,0.0,0,0,0.8,0,0,3,0,3,1,1,1,388.0,Jun Song,,Jun Song
392,2030,2030,1,1,,,1,,0,True,True,1,2,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,392.0,Jing Yang,,Jing Yang
396,2022,2022,1,1,,,1,,0,True,False,0,2,,0.0,1,0,0.0,0,0,2,0,2,0,1,0,396.0,Min Chang,,Min Chang
397,2006,2022,3,3,2006,2006,2,0,16,True,False,0,2,34,0.0,0,0,0.37500000000000006,0,0,2,0,2,0,1,0,397.0,Qiang Meng,,Qiang Meng
398,2022,2022,1,1,,,1,,0,True,False,0,2,,0.0,1,0,0.0,0,0,2,0,2,0,1,0,398.0,Xia Chen,,Xia Chen
403,2011,2011,1,1,,,1,,0,True,False,0,2,,0.0,1,0,0.0,0,0,1,0,1,0,3,0,403.0,Dunja Reinhardt,,Dunja Reinhardt
404,2020,2020,1,1,,,1,,0,True,False,0,0,,0.0,4,0,0.0,0,0,1,0,1,0,2,0,404.0,Eckehard Wagner,,Eckehard Wagner
405,2007,2029,16,15,2020,2023,3,13,22,True,False,0,20,17,0.0,4,0,1.6062500000000002,0,0,6,0,6,2,3,0,405.0,Leyla Graf-Gotthard,,Leyla Graf-Gotthard
408,2017,2017,1,1,,,1,,0,True,False,0,1,,0.0,0,0,0.0,0,0,1,0,1,0,2,0,408.0,Barbara Russell,,Barbara Russell
410,2008,2008,1,1,,,1,,0,True,False,0,0,,0.0,0,0,0.0,0,0,1,0,1,0,2,0,410.0,Destiny Norman,,Destiny Norman
414,2013,2013,1,1,,,1,,0,True,False,0,6,,0.0,0,0,0.0,0,0,1,0,1,0,2,0,414.0,Jimmy Brown,,Jimmy Brown
415,1987,2004,2,2,,,1,,17,True,False,0,6,,0.0,2,0,0.058823529411764705,0,0,1,0,1,1,2,0,415.0,Denise Bell,,Denise Bell
421,1994,1994,1,1,,,1,,0,True,False,0,0,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,421.0,Deanna Johnson,,Deanna Johnson
424,1992,2000,2,2,,,2,,8,True,False,0,1,,0.0,1,0,0.0,0,0,3,0,3,0,2,0,424.0,Sherry Russell,,Sherry Russell
425,1987,2003,3,3,,,2,,16,True,False,0,5,,0.0,0,0,0.3333333333333333,0,0,3,0,3,0,3,0,425.0,Hazel Kara,,Hazel Kara
426,2000,2000,1,1,,,1,,0,True,False,0,1,,0.0,1,0,0.0,0,0,1,0,1,0,1,0,426.0,Juan Hu,,Juan Hu
427,2000,2000,1,1,,,1,,0,True,False,0,1,,0.0,1,0,0.0,0,0,1,0,1,0,2,0,427.0,Tammy Mcdonald,,Tammy Mcdonald
432,2000,2000,1,1,,,1,,0,True,False,0,0,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,432.0,Lei Zhou,,Lei Zhou
433,2000,2021,2,2,,,2,,21,True,False,0,1,,0.0,1,0,0.047619047619047616,0,0,1,0,1,0,1,0,433.0,Ping Chen,,Ping Chen
434,2013,2013,1,1,,,1,,0,True,False,0,1,,0.0,1,0,0.0,0,0,1,0,1,0,2,0,434.0,Juan Gao,,Juan Gao
435,2015,2023,2,2,,,2,,8,True,False,0,0,,0.0,3,0,0.625,0,0,2,0,2,0,2,0,435.0,Juan Xu,,Juan Xu
436,2000,2000,1,1,,,1,,0,True,False,0,0,,0.0,0,0,0.0,0,0,1,0,1,0,2,0,436.0,Deborah Rogers,,Deborah Rogers
439,2010,2010,1,1,2010,2010,1,0,0,True,False,0,0,30,0.0,2,0,0.0,0,0,1,0,1,0,1,0,439.0,Fang Zou,,Fang Zou
440,2010,2019,5,5,2010,2010,4,0,9,True,False,0,8,30,0.0,3,0,0.6712328767123289,0,0,1,1,2,4,1,0,440.0,Gang Cui,,Gang Cui
441,2010,2019,4,4,2010,2010,4,0,9,True,False,0,8,30,0.0,3,0,0.6712328767123289,0,0,1,1,2,4,3,0,441.0,Alisha Fuller,,Alisha Fuller
442,2010,2019,2,2,2010,2010,2,0,9,True,False,0,1,30,0.0,3,0,0.3333333333333333,0,0,1,1,2,1,2,0,442.0,John Ferguson,,John Ferguson
443,2010,2019,5,5,2010,2010,4,0,9,True,False,0,8,30,0.0,3,0,0.6712328767123289,0,0,1,1,2,4,2,0,443.0,Guiying Qin,,Guiying Qin
446,2017,2017,1,1,,,1,,0,True,False,0,1,,0.0,0,0,0.0,0,0,1,0,1,0,2,0,446.0,Joseph Vargas,,Joseph Vargas
450,2003,2015,2,2,,,2,,12,True,False,0,1,,0.0,2,0,0.08333333333333333,0,0,1,0,1,0,3,0,450.0,Jun Cao,,Jun Cao
451,2003,2021,3,3,,,3,,18,True,False,0,4,,0.0,1,0,0.1111111111111111,0,0,2,0,2,0,2,0,451.0,Gang Lei,,Gang Lei
455,1998,2003,5,5,2000,2003,3,2,5,True,False,0,8,37,0.0,3,0,1.4230769230769231,0,0,6,1,7,2,2,0,455.0,Yang Peng,,Yang Peng
456,1997,1998,2,2,,,1,,1,True,False,0,0,,0.0,2,0,3.0,0,0,4,1,5,0,2,0,456.0,Yan Tang,,Yan Tang
457,1998,2021,6,6,2000,2003,3,2,23,True,False,0,6,37,0.0,6,0,1.4230769230769231,0,0,7,0,7,1,2,0,457.0,Min Cao,,Min Cao
462,2027,2027,1,1,,,1,,0,True,True,0,2,,0.0,0,0,0.0,0,0,1,0,1,0,2,0,462.0,Marie-Louise Wesack,,Marie-Louise Wesack
465,2027,2027,1,1,,,1,,0,True,True,0,2,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,465.0,Ildiko Wesack,,Ildiko Wesack
468,2020,2020,1,1,,,1,,0,True,False,0,2,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,468.0,Tao Dong, Thunder Child, Thunder Child
469,2020,2020,1,1,,,1,,0,True,False,0,2,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,469.0,Jing Yang,,Jing Yang
471,2020,2020,1,1,,,1,,0,True,False,0,2,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,471.0,Juan Xiong,,Juan Xiong
475,2027,2027,1,1,2027,2027,1,0,0,True,True,0,3,13,0.0,0,0,0.0,0,0,1,0,1,0,1,0,475.0,Qiang Lai,,Qiang Lai
476,2027,2027,1,1,2027,2027,1,0,0,True,True,0,3,13,0.0,0,0,0.0,0,0,1,0,1,0,1,0,476.0,Xiuying Yuan,,Xiuying Yuan
480,2013,2018,2,2,,,1,,5,True,False,0,5,,0.0,0,0,0.0,0,0,1,0,1,0,2,0,480.0,Jun Wan,,Jun Wan
483,2003,2004,2,2,,,1,,1,True,False,0,2,,0.0,0,0,1.0,0,0,1,0,1,2,2,0,483.0,Wei Su,,Wei Su
484,2004,2004,1,1,,,1,,0,True,False,0,1,,0.0,0,0,0.0,0,0,1,0,1,1,1,0,484.0,Min Zhou,,Min Zhou
487,1998,2007,2,2,,,1,,9,True,False,0,1,,0.0,0,0,0.0,0,0,2,0,2,0,3,0,487.0,Andrew Lang,,Andrew Lang
492,2029,2029,1,1,,,1,,0,True,True,0,2,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,492.0,Yang Pan,,Yang Pan
493,2029,2029,1,1,,,1,,0,True,True,0,2,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,493.0,Chao Shen,,Chao Shen
495,2024,2029,2,2,,,1,,5,True,False,0,5,,0.0,0,0,0.4,0,0,1,0,1,1,2,0,495.0,Qiang Wu,,Qiang Wu
498,2000,2000,1,1,,,1,,0,True,False,0,1,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,498.0,Joshua Brewer,,Joshua Brewer
499,2000,2000,1,1,,,1,,0,True,False,0,1,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,499.0,Wei Li,,Wei Li
500,2000,2000,1,1,,,1,,0,True,False,0,1,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,500.0,Chao Jin,,Chao Jin
501,2000,2000,1,1,,,1,,0,True,False,0,1,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,501.0,Wei Meng,,Wei Meng
505,2028,2028,1,1,,,1,,0,True,True,0,2,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,505.0,Juan Shi, Storm, Storm
506,2028,2028,1,1,,,1,,0,True,True,0,2,,0.0,0,0,0.0,0,0,1,0,1,0,2,0,506.0,Erin Mitchell,,Erin Mitchell
508,2028,2028,2,2,2028,2028,1,0,0,True,True,0,6,12,0.0,0,0,0.0,0,0,2,0,2,2,1,0,508.0,Tao He,,Tao He
511,2028,2028,2,2,,,1,,0,True,True,0,2,,0.0,0,0,0.0,0,0,2,0,2,1,2,0,511.0,Mateusz Mikoda,,Mateusz Mikoda
512,2028,2028,1,1,,,1,,0,True,True,0,1,,0.0,0,0,0.0,0,0,2,0,2,1,1,0,512.0,Aniela Wszoła,,Aniela Wszoła
513,2028,2028,1,1,,,1,,0,True,True,0,1,,0.0,0,0,0.0,0,0,2,0,2,1,2,0,513.0,Tobiasz Haponiuk,,Tobiasz Haponiuk
517,2023,2023,1,1,,,1,,0,True,False,0,1,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,517.0,Chiyo Nakajima,,Chiyo Nakajima
521,1991,1991,1,1,,,1,,0,True,False,0,0,,0.0,0,0,0.0,0,0,1,0,1,0,2,0,521.0,Nisa van de Biezenbos,,Nisa van de Biezenbos
522,1991,1991,1,1,,,1,,0,True,False,0,0,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,522.0,Yara Robbrechts Bruijne,,Yara Robbrechts Bruijne
523,1991,1991,1,1,,,1,,0,True,False,0,0,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,523.0,Sophie Broeckx,,Sophie Broeckx
526,2007,2026,2,2,,,2,,19,True,False,0,3,,0.0,1,0,0.05263157894736842,0,0,2,0,2,0,2,0,526.0,Yumiko Ito,,Yumiko Ito
528,2007,2007,1,1,,,1,,0,True,False,0,0,,0.0,1,0,0.0,0,0,2,0,2,0,1,0,528.0,Tomoya Shimizu,,Tomoya Shimizu
529,2007,2029,3,3,2029,2029,2,22,22,True,False,0,4,11,0.0,0,0,0.05263157894736842,0,0,2,0,2,0,2,0,529.0,Mai Sato,,Mai Sato
535,2023,2023,1,1,,,1,,0,True,False,0,1,,0.0,1,0,0.0,0,0,2,0,2,0,2,0,535.0,Guiying Pan,,Guiying Pan
536,2023,2023,1,1,,,1,,0,True,False,0,1,,0.0,1,0,0.0,0,0,2,0,2,0,1,0,536.0,Juan Zeng,,Juan Zeng
537,2023,2023,1,1,,,1,,0,True,False,0,1,,0.0,1,0,0.0,0,0,2,0,2,0,1,0,537.0,Jie Yao,,Jie Yao
540,1990,2026,4,4,2007,2007,2,17,36,True,False,0,5,33,0.0,3,0,0.27316293929712465,0,0,5,0,5,2,2,0,540.0,Rei Ito,,Rei Ito
544,2020,2020,1,1,,,1,,0,True,False,0,0,,0.0,4,0,0.0,0,0,1,0,1,0,1,0,544.0,Gisa Hettner-Adler,,Gisa Hettner-Adler
545,2010,2023,4,3,,,1,,13,True,False,0,3,,0.0,3,0,0.7841726618705035,0,0,3,0,3,1,1,0,545.0,Herr Heinz-Walter Scheuermann,,Herr Heinz-Walter Scheuermann
546,2010,2023,4,3,,,1,,13,True,False,0,3,,0.0,3,0,0.7841726618705035,0,0,3,0,3,1,2,0,546.0,Emmy Bonbach,,Emmy Bonbach
547,2004,2023,3,3,,,2,,19,True,False,0,1,,0.0,5,0,0.4760383386581471,0,0,3,0,3,0,2,0,547.0,Hilmar Hänel,,Hilmar Hänel
551,1987,2027,20,20,2010,2011,4,23,40,True,False,0,47,29,0.0,1,0,0.18706118355065193,0,0,5,0,5,11,3,0,551.0,Szymon Pyć,,Szymon Pyć
555,2013,2013,1,1,,,1,,0,True,False,0,0,,0.0,0,0,0.0,0,0,1,0,1,0,2,0,555.0,Justin Morse,,Justin Morse
559,2023,2027,2,2,,,2,,4,True,False,0,3,,0.0,3,0,0.75,0,0,1,1,2,0,1,0,559.0,Christine Bonnin-Morel,,Christine Bonnin-Morel
560,2017,2017,1,1,,,1,,0,True,False,0,0,,0.0,3,0,0.0,0,0,1,1,2,0,2,0,560.0,Charlotte Lefèvre,,Charlotte Lefèvre
561,2017,2027,3,3,,,2,,10,True,False,0,3,,0.0,2,0,0.5921052631578947,0,0,1,1,2,0,1,0,561.0,Rémy Denis de Duhamel,,Rémy Denis de Duhamel
562,2017,2027,3,3,,,2,,10,True,False,0,3,,0.0,2,0,0.5921052631578947,0,0,1,1,2,0,1,0,562.0,Antoine Perrot-Léger,,Antoine Perrot-Léger
564,2023,2028,3,3,,,2,,5,True,False,0,12,,0.0,2,0,1.1842105263157894,0,0,2,1,3,1,1,0,564.0,Yan Su,,Yan Su
565,2027,2028,2,2,,,2,,1,True,True,0,9,,0.0,3,0,3.0,0,0,2,0,2,2,2,0,565.0,Wei Mo,,Wei Mo
566,2022,2028,5,5,,,4,,6,True,False,0,13,,0.0,2,0,1.8706896551724141,0,0,2,1,3,1,2,0,566.0,Tao Yang,,Tao Yang
567,2023,2028,3,3,,,2,,5,True,False,0,12,,0.0,2,0,1.1842105263157894,0,0,2,1,3,1,2,0,567.0,Juan Yan,,Juan Yan
570,2020,2020,1,1,,,1,,0,True,False,0,1,,0.0,0,0,0.0,0,0,1,0,1,0,2,0,570.0,Lei Ma,,Lei Ma
571,2020,2025,3,3,2024,2024,3,4,5,True,False,0,4,16,0.0,0,0,1.5714285714285716,0,0,2,0,2,0,2,0,571.0,Erin Fox,,Erin Fox
572,2025,2025,1,1,,,1,,0,True,True,0,1,,0.0,1,0,0.0,0,0,1,0,1,0,2,0,572.0,Scott Nichols,,Scott Nichols
573,2020,2025,2,2,,,1,,5,True,False,0,2,,0.0,1,0,0.4,0,0,1,0,1,0,1,0,573.0,Jie Zheng,,Jie Zheng
578,2027,2027,1,1,,,1,,0,True,True,0,5,,0.0,0,0,0.0,0,0,1,0,1,0,1,3,578.0,Wei Gao,,Wei Gao
579,2027,2027,1,1,,,1,,0,True,True,0,5,,0.0,0,0,0.0,0,0,1,0,1,0,1,3,579.0,Lei Fu,,Lei Fu
582,1997,1997,1,1,,,1,,0,True,False,0,1,,0.0,0,0,0.0,0,0,1,0,1,0,2,0,582.0,Sophia Dippel,,Sophia Dippel
583,1997,2004,2,2,,,1,,7,True,False,0,3,,0.0,0,0,0.0,0,0,1,0,1,0,2,0,583.0,Concetta Klotz,,Concetta Klotz
586,2024,2024,1,1,,,1,,0,True,False,0,0,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,586.0,John Barnes,,John Barnes
587,2024,2024,1,1,,,1,,0,True,False,0,0,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,587.0,Kelly Cummings,,Kelly Cummings
588,2024,2024,1,1,,,1,,0,True,False,0,0,,0.0,0,0,0.0,0,0,1,0,1,0,1,0,588.0,Min Yan,,Min Yan
591,2029,2029,1,1,,,1,,0,True,True,0,4,,0.0,1,0,0.0,0,0,1,0,1,1,2,0,591.0,Jun Cui,,Jun Cui
592,2013,2029,5,5,,,3,,16,True,False,0,15,,0.0,3,0,0.8542713567839197,0,0,5,0,5,2,2,0,592.0,Xiulan Shen,,Xiulan Shen
593,2019,2025,3,3,,,2,,6,True,False,0,10,,0.0,3,0,1.5,0,0,5,0,5,2,2,1,593.0,Li Lei,,Li Lei
594,2022,2029,5,5,,,3,,7,True,False,0,11,,0.0,5,0,1.9462365591397843,0,0,2,0,2,2,1,0,594.0,Na Fan,,Na Fan
595,2026,2026,1,1,,,1,,0,True,True,0,3,,0.0,2,0,0.0,0,0,1,0,1,0,2,0,595.0,Chao Zou,,Chao Zou
598,2018,2025,2,2,,,2,,7,True,False,0,0,,0.0,0,0,0.0,0,0,1,0,1,0,2,0,598.0,Kayla Campbell,,Kayla Campbell
602,2028,2028,1,1,,,1,,0,True,True,0,4,,0.0,0,0,0.0,0,0,2,0,2,0,1,0,602.0,Jason Roberts,,Jason Roberts
603,2028,2028,1,1,,,1,,0,True,True,0,4,,0.0,0,0,0.0,0,0,2,0,2,0,1,0,603.0,Gary Wallace,,Gary Wallace
604,2028,2028,1,1,,,1,,0,True,True,0,4,,0.0,0,0,0.0,0,0,2,0,2,0,1,0,604.0,Linda Ward,,Linda Ward
605,2028,2028,1,1,,,1,,0,True,True,0,4,,0.0,0,0,0.0,0,0,2,0,2,0,1,0,605.0,Lindsay Marsh,,Lindsay Marsh
606,2028,2028,1,1,,,1,,0,True,True,0,4,,0.0,0,0,0.0,0,0,2,0,2,0,1,0,606.0,Isabella Cook,,Isabella Cook
607,2028,2028,1,1,,,1,,0,True,True,0,4,,0.0,0,0,0.0,0,0,2,0,2,0,1,0,607.0,Shannon Romero,,Shannon Romero
612,2004,2014,3,3,2013,2013,2,9,10,True,False,0,3,27,0.0,3,0,0.6153846153846155,1,0,2,0,2,1,1,0,612.0,Elizabeth Saunders,,Elizabeth Saunders
613,2014,2014,1,1,,,1,,0,True,False,0,3,,0.0,3,0,0.0,0,0,1,0,1,1,1,0,613.0,Jonathan Snyder,,Jonathan Snyder
614,2010,2014,3,3,2013,2013,2,3,4,True,False,0,4,27,0.0,3,0,1.769230769230769,1,0,3,0,3,1,1,0,614.0,Xiulan He,,Xiulan He
615,2010,2014,2,2,,,1,,4,True,False,0,4,,0.0,3,0,1.25,0,0,3,0,3,1,1,0,615.0,Shawn Wilson,,Shawn Wilson
617,1994,2029,11,10,2016,2029,3,22,35,True,False,0,17,11,0.0,9,0,1.133344348975545,0,0,9,0,9,2,3,0,617.0,Tao Yang,,Tao Yang
622,2020,2026,3,2,,,3,,6,True,False,0,7,,0.0,2,0,0.5,0,0,2,0,2,1,2,0,622.0,Andrew Snyder,,Andrew Snyder
626,2023,2023,1,1,,,1,,0,True,False,0,3,,0.0,1,0,0.0,0,0,2,0,2,1,2,0,626.0,Kornel Troka,,Kornel Troka
627,2010,2028,3,2,,,1,,18,True,False,0,9,,0.0,1,0,0.2972972972972973,0,0,2,0,2,1,3,0,627.0,Liwia Olbrych,,Liwia Olbrych
628,2010,2029,4,3,,,1,,19,True,False,0,16,,0.0,1,0,0.4039301310043668,0,0,3,0,3,2,2,0,628.0,Nicole Sudak,,Nicole Sudak
629,2028,2028,1,1,,,1,,0,True,True,0,5,,0.0,1,0,0.0,0,0,1,0,1,0,2,0,629.0,Marcelina Ogłaza,,Marcelina Ogłaza
633,1985,2029,6,6,,,3,,44,True,False,0,18,,0.0,1,0,0.1210347432024169,0,0,1,1,2,3,2,0,633.0,Guiying Shi,,Guiying Shi
634,2018,2018,1,1,,,1,,0,True,False,0,4,,0.0,1,0,0.0,0,0,1,1,2,1,3,0,634.0,Jie Hu,,Jie Hu
639,1999,2013,2,2,2013,2013,2,14,14,True,False,0,0,27,0.0,0,0,0.0,0,0,2,0,2,0,2,0,639.0,Ming Yan,,Ming Yan
643,2010,2010,1,1,,,1,,0,True,False,0,1,,0.0,3,0,0.0,0,0,1,0,1,0,2,0,643.0,Min Chang,,Min Chang
644,2010,2017,2,2,,,2,,7,True,False,0,1,,0.0,3,0,0.42857142857142855,0,0,2,0,2,0,2,0,644.0,Qiang Shi,,Qiang Shi
646,2010,2010,1,1,,,1,,0,True,False,0,1,,0.0,3,0,0.0,0,0,1,0,1,0,1,0,646.0,Hans-H. Jacobi Jäckel,,Hans-H. Jacobi Jäckel
647,2010,2028,3,3,2023,2028,3,13,18,True,False,0,4,12,0.0,2,0,0.2528957528957529,0,0,3,0,3,0,1,0,647.0,Jie Gu,,Jie Gu
648,2010,2028,3,3,,,3,,18,True,False,0,6,,0.0,3,0,0.1935483870967742,0,0,3,0,3,1,1,0,648.0,Jie Zheng,,Jie Zheng
649,2010,2027,3,3,,,2,,17,True,False,0,6,,0.0,3,0,0.47235023041474666,0,0,4,0,4,1,3,0,649.0,Na Pan,,Na Pan
654,2023,2030,3,3,2023,2023,2,0,7,True,False,1,2,17,0.0,3,0,1.0116279069767442,0,0,2,0,2,1,1,0,654.0,Guiying Zhou,,Guiying Zhou
655,2023,2024,2,2,2023,2023,1,0,1,True,False,0,1,17,0.0,4,0,6.0,0,0,2,0,2,0,1,0,655.0,Lei Fan,,Lei Fan
656,2013,2024,3,3,2013,2023,2,0,11,True,False,0,2,17,0.0,3,0,0.7972972972972973,0,0,4,0,4,0,2,0,656.0,Yang Cui,,Yang Cui
657,2015,2024,3,3,2023,2023,2,8,9,True,False,0,2,17,0.0,4,0,0.9931506849315068,0,0,3,0,3,0,1,0,657.0,Min Liao,,Min Liao
658,2021,2023,2,2,2023,2023,2,2,2,True,False,0,0,17,0.0,3,0,2.5,0,0,4,0,4,0,2,0,658.0,Min Xie,,Min Xie
659,2023,2023,1,1,2023,2023,1,0,0,True,False,0,0,17,0.0,3,0,0.0,0,0,2,0,2,0,1,0,659.0,Li Mo,,Li Mo
660,2030,2030,1,1,,,1,,0,True,True,1,1,,0.0,1,0,0.0,0,0,1,0,1,1,2,0,660.0,Xiuying Mao,,Xiuying Mao
663,2028,2028,1,1,,,1,,0,True,True,0,1,,0.0,0,0,0.0,0,0,2,0,2,0,2,1,663.0,Ping He,,Ping He
664,2028,2028,1,1,,,1,,0,True,True,0,1,,0.0,0,0,0.0,0,0,2,0,2,0,1,1,664.0,Ping Xie,,Ping Xie
665,2028,2028,1,1,,,1,,0,True,True,0,1,,0.0,0,0,0.0,0,0,2,0,2,0,1,1,665.0,Mary Harris,,Mary Harris
666,2028,2028,1,1,,,1,,0,True,True,0,1,,0.0,0,0,0.0,0,0,2,0,2,0,1,1,666.0,Tanya Webb,,Tanya Webb
667,2028,2028,1,1,,,1,,0,True,True,0,1,,0.0,0,0,0.0,0,0,2,0,2,0,2,1,667.0,Ping Wei,,Ping Wei
668,2028,2028,1,1,,,1,,0,True,True,0,1,,0.0,0,0,0.0,0,0,2,0,2,0,1,1,668.0,Xia Ye,,Xia Ye
674,2018,2023,2,2,,,2,,5,True,False,0,5,,0.0,5,0,1.0,0,0,2,0,2,1,1,0,674.0,Anna Shaw,,Anna Shaw
